id,factor_id/id,item_id/id,score_id/id,note,state
vote_4144,factor_1050,item_7,score_3,"",draft
vote_3329,factor_709,item_6,score_3,"",valid
vote_3330,factor_710,item_6,score_3,"",valid
vote_4427,factor_515,item_7,score_3,"",valid
vote_4428,factor_516,item_7,score_3,"",valid
vote_3331,factor_711,item_6,score_3,"",valid
vote_3332,factor_712,item_6,score_3,"",valid
vote_4431,factor_971,item_7,score_3,"",valid
vote_4432,factor_972,item_7,score_3,"",valid
vote_4433,factor_973,item_7,score_3,"",valid
vote_4434,factor_974,item_7,score_3,"",valid
vote_4695,factor_795,item_6,score_3,"",draft
vote_4696,factor_796,item_6,score_3,"",draft
vote_4697,factor_797,item_6,score_3,"",draft
vote_4698,factor_798,item_6,score_3,"",draft
vote_4699,factor_799,item_6,score_3,"",draft
vote_4700,factor_801,item_6,score_3,"",draft
vote_4701,factor_802,item_6,score_3,"",draft
vote_4702,factor_803,item_6,score_3,"",draft
vote_566,factor_791,item_2,score_2,,valid
vote_4709,factor_909,item_6,score_3,"",draft
vote_4710,factor_910,item_6,score_3,"",draft
vote_663,factor_641,item_2,score_1,,valid
vote_3614,factor_462,item_6,score_3,"",draft
vote_3615,factor_464,item_6,score_3,"",draft
vote_3745,factor_394,item_6,score_3,"",draft
vote_3746,factor_395,item_6,score_3,"",draft
vote_3747,factor_396,item_6,score_3,"",draft
vote_3748,factor_397,item_6,score_3,"",draft
vote_3749,factor_398,item_6,score_3,"",draft
vote_3750,factor_399,item_6,score_3,"",draft
vote_3751,factor_387,item_6,score_3,"",draft
vote_3816,factor_897,item_7,score_3,"",draft
vote_3817,factor_898,item_7,score_3,"",draft
vote_3818,factor_899,item_7,score_3,"",draft
vote_3819,factor_900,item_7,score_3,"",draft
vote_3820,factor_1055,item_7,score_3,"",draft
vote_3821,factor_1056,item_7,score_3,"",draft
vote_3822,factor_902,item_7,score_3,"",draft
vote_3823,factor_903,item_7,score_3,"",draft
vote_3824,factor_904,item_7,score_1,"",draft
vote_3825,factor_905,item_7,score_3,"",draft
vote_3826,factor_906,item_7,score_3,"",draft
vote_3827,factor_907,item_7,score_3,"",draft
vote_3333,factor_692,item_6,score_3,"",valid
vote_3334,factor_693,item_6,score_3,"",valid
vote_3335,factor_696,item_6,score_3,"",valid
vote_3336,factor_697,item_6,score_3,"",valid
vote_3337,factor_698,item_6,score_3,"",valid
vote_4712,factor_482,item_6,score_3,"",draft
vote_4713,factor_483,item_6,score_1,"",draft
vote_4714,factor_484,item_6,score_3,"",draft
vote_3616,factor_373,item_6,score_3,"",draft
vote_3617,factor_374,item_6,score_3,"",draft
vote_3618,factor_375,item_6,score_3,"",draft
vote_3619,factor_376,item_6,score_3,"",draft
vote_3620,factor_369,item_6,score_3,"",draft
vote_3621,factor_370,item_6,score_3,"",draft
vote_3622,factor_371,item_6,score_3,"",draft
vote_3752,factor_336,item_6,score_3,"",draft
vote_3338,factor_682,item_6,score_3,"",valid
vote_3339,factor_683,item_6,score_3,"",valid
vote_3340,factor_685,item_6,score_3,"",valid
vote_3341,factor_687,item_6,score_3,"",valid
vote_3342,factor_688,item_6,score_3,"",valid
vote_3343,factor_689,item_6,score_3,"",valid
vote_3344,factor_690,item_6,score_3,"",valid
vote_765,factor_879,item_1,score_1,,valid
vote_766,factor_884,item_1,score_3,,valid
vote_767,factor_887,item_1,score_3,,valid
vote_768,factor_886,item_1,score_3,,valid
vote_769,factor_885,item_1,score_3,,valid
vote_770,factor_892,item_1,score_3,,valid
vote_771,factor_891,item_1,score_3,,valid
vote_772,factor_890,item_1,score_3,,valid
vote_773,factor_889,item_1,score_3,,valid
vote_774,factor_894,item_1,score_3,,valid
vote_775,factor_893,item_1,score_3,,valid
vote_776,factor_919,item_1,score_3,,valid
vote_4715,factor_629,item_6,score_3,"",draft
vote_4716,factor_631,item_6,score_3,"",draft
vote_4717,factor_633,item_6,score_3,"",draft
vote_4718,factor_634,item_6,score_3,"",draft
vote_4719,factor_594,item_6,score_3,"",draft
vote_3623,factor_433,item_6,score_3,"",draft
vote_3624,factor_434,item_6,score_3,"",draft
vote_3625,factor_435,item_6,score_3,"",draft
vote_3626,factor_436,item_6,score_3,"",draft
vote_867,factor_233,item_1,score_3,,valid
vote_3753,factor_481,item_1,score_3,free licence (0$) means licence cost < X $ for all positive X :-),draft
vote_3754,factor_482,item_1,score_3,free licence (0$) means licence cost < X $ for all positive X :-),draft
vote_3755,factor_483,item_1,score_3,free licence (0$) means licence cost < X $ for all positive X :-),draft
vote_3756,factor_484,item_1,score_3,free licence (0$) means licence cost < X $ for all positive X :-),draft
vote_4004,factor_166,item_7,score_3,"",draft
vote_4005,factor_167,item_7,score_1,"",draft
vote_4006,factor_168,item_7,score_3,"",draft
vote_4007,factor_169,item_7,score_3,"",draft
vote_4008,factor_170,item_7,score_3,"",draft
vote_4009,factor_195,item_7,score_3,"",draft
vote_4010,factor_196,item_7,score_3,"",draft
vote_4011,factor_197,item_7,score_3,"",draft
vote_4012,factor_137,item_7,score_1,"",draft
vote_4013,factor_138,item_7,score_3,"",draft
vote_4014,factor_140,item_7,score_1,"",draft
vote_4145,factor_336,item_7,score_3,"",draft
vote_4146,factor_337,item_7,score_1,"",draft
vote_4147,factor_338,item_7,score_2,"",draft
vote_3345,factor_700,item_6,score_3,"",valid
vote_3346,factor_701,item_6,score_3,"",valid
vote_3347,factor_702,item_6,score_3,"",valid
vote_3348,factor_703,item_6,score_3,"",valid
vote_3349,factor_705,item_6,score_3,"",valid
vote_4720,factor_595,item_6,score_3,"",draft
vote_4721,factor_529,item_6,score_3,"",draft
vote_4722,factor_531,item_6,score_3,"",draft
vote_4611,factor_977,item_6,score_3,"",draft
vote_4612,factor_978,item_6,score_3,"",draft
vote_4435,factor_519,item_7,score_3,"",valid
vote_4436,factor_520,item_7,score_3,"",valid
vote_4437,factor_521,item_7,score_3,"",valid
vote_4438,factor_523,item_7,score_3,"",valid
vote_4439,factor_524,item_7,score_3,"",valid
vote_4440,factor_526,item_7,score_1,"",valid
vote_4441,factor_527,item_7,score_1,"",valid
vote_4442,factor_508,item_7,score_3,"",valid
vote_4443,factor_529,item_7,score_3,"",valid
vote_4444,factor_530,item_7,score_3,"",valid
vote_4445,factor_531,item_7,score_3,"",valid
vote_4446,factor_593,item_7,score_3,"",valid
vote_4447,factor_594,item_7,score_3,"",valid
vote_868,factor_232,item_1,score_3,,valid
vote_4448,factor_595,item_7,score_3,"",valid
vote_869,factor_228,item_1,score_3,,valid
vote_870,factor_229,item_1,score_3,,valid
vote_4723,factor_524,item_6,score_3,"",draft
vote_969,factor_30,item_1,score_3,,valid
vote_3627,factor_832,item_6,score_3,"",draft
vote_3628,factor_833,item_6,score_3,"",draft
vote_3629,factor_834,item_6,score_3,"",draft
vote_3630,factor_836,item_6,score_3,"",draft
vote_3631,factor_837,item_6,score_3,"",draft
vote_3632,factor_838,item_6,score_3,"",draft
vote_3633,factor_839,item_6,score_3,"",draft
vote_970,factor_32,item_1,score_3,,valid
vote_3634,factor_841,item_6,score_1,"",draft
vote_3635,factor_843,item_6,score_3,"",draft
vote_3636,factor_846,item_6,score_3,"",draft
vote_3637,factor_845,item_6,score_3,"",draft
vote_3757,factor_899,item_6,score_3,"",draft
vote_3758,factor_917,item_6,score_3,"",draft
vote_3759,factor_918,item_6,score_3,"",draft
vote_3760,factor_919,item_6,score_3,"",draft
vote_4613,factor_616,item_6,score_3,"",draft
vote_4614,factor_617,item_6,score_3,"",draft
vote_4615,factor_618,item_6,score_3,"",draft
vote_3350,factor_715,item_6,score_3,"",valid
vote_3351,factor_716,item_6,score_3,"",valid
vote_3352,factor_717,item_6,score_3,"",valid
vote_3353,factor_718,item_6,score_3,"",valid
vote_3354,factor_720,item_6,score_3,"",valid
vote_3355,factor_724,item_6,score_3,"",valid
vote_3356,factor_725,item_6,score_3,"",valid
vote_3357,factor_726,item_6,score_3,"",valid
vote_971,factor_33,item_1,score_3,,valid
vote_3358,factor_727,item_6,score_3,"",valid
vote_3359,factor_728,item_6,score_3,"",valid
vote_972,factor_54,item_1,score_1,,valid
vote_974,factor_52,item_1,score_3,,valid
vote_975,factor_51,item_1,score_3,,valid
vote_976,factor_80,item_1,score_3,,valid
vote_1072,factor_860,item_1,score_3,,valid
vote_3377,factor_1049,item_6,score_3,"",draft
vote_3378,factor_217,item_6,score_3,"",draft
vote_3379,factor_218,item_6,score_3,"",draft
vote_3380,factor_219,item_6,score_3,"",draft
vote_3381,factor_220,item_6,score_3,"",draft
vote_3382,factor_221,item_6,score_3,"",draft
vote_3383,factor_235,item_6,score_3,"",draft
vote_3384,factor_199,item_6,score_3,"",draft
vote_3385,factor_200,item_6,score_3,"",draft
vote_3386,factor_201,item_6,score_3,"",draft
vote_3387,factor_202,item_6,score_3,"",draft
vote_1073,factor_858,item_1,score_3,,valid
vote_3388,factor_203,item_6,score_3,"",draft
vote_3389,factor_166,item_6,score_3,"",draft
vote_3390,factor_167,item_6,score_3,"",draft
vote_3391,factor_168,item_6,score_3,"",draft
vote_3392,factor_169,item_6,score_3,"",draft
vote_3393,factor_170,item_6,score_3,"",draft
vote_3394,factor_172,item_6,score_3,"",draft
vote_3395,factor_173,item_6,score_3,"",draft
vote_3396,factor_175,item_6,score_3,"",draft
vote_3397,factor_177,item_6,score_3,"",draft
vote_3398,factor_178,item_6,score_3,"",draft
vote_3399,factor_179,item_6,score_3,"",draft
vote_3400,factor_180,item_6,score_3,"",draft
vote_3401,factor_183,item_6,score_3,"",draft
vote_3402,factor_184,item_6,score_3,"",draft
vote_3403,factor_185,item_6,score_3,"",draft
vote_3404,factor_187,item_6,score_3,"",draft
vote_1074,factor_289,item_1,score_2,,valid
vote_3405,factor_189,item_6,score_3,"",draft
vote_3406,factor_190,item_6,score_3,"",draft
vote_3638,factor_847,item_6,score_3,"",draft
vote_3639,factor_849,item_6,score_3,"",draft
vote_3640,factor_850,item_6,score_3,"",draft
vote_3641,factor_851,item_6,score_3,"",draft
vote_3642,factor_852,item_6,score_3,"",draft
vote_3643,factor_854,item_6,score_3,"",draft
vote_4616,factor_538,item_6,score_3,"",draft
vote_4617,factor_539,item_6,score_3,"",draft
vote_4618,factor_771,item_6,score_3,"",draft
vote_4619,factor_413,item_6,score_3,"",draft
vote_4620,factor_414,item_6,score_3,"",draft
vote_3360,factor_237,item_6,score_3,"",valid
vote_1075,factor_290,item_1,score_2,,valid
vote_3361,factor_238,item_6,score_3,"",valid
vote_3362,factor_239,item_6,score_3,"",valid
vote_3363,factor_240,item_6,score_3,"",valid
vote_3364,factor_251,item_6,score_3,"",valid
vote_3365,factor_252,item_6,score_3,"",valid
vote_1076,factor_291,item_1,score_2,,valid
vote_3366,factor_255,item_6,score_3,"",valid
vote_3367,factor_246,item_6,score_3,"",valid
vote_3368,factor_248,item_6,score_3,"",valid
vote_3369,factor_242,item_6,score_3,"",valid
vote_3370,factor_244,item_6,score_3,"",valid
vote_3371,factor_231,item_6,score_3,"",valid
vote_3372,factor_232,item_6,score_3,"",valid
vote_3373,factor_233,item_6,score_3,"",valid
vote_3374,factor_227,item_6,score_3,"",valid
vote_3375,factor_223,item_6,score_3,"",valid
vote_3376,factor_224,item_6,score_3,"",valid
vote_1077,factor_865,item_1,score_3,,valid
vote_1078,factor_862,item_1,score_3,,valid
vote_1079,factor_863,item_1,score_3,,valid
vote_1080,factor_864,item_1,score_3,,valid
vote_1081,factor_866,item_1,score_3,,valid
vote_1082,factor_287,item_1,score_3,,valid
vote_3407,factor_195,item_6,score_3,"",draft
vote_3408,factor_196,item_6,score_3,"",draft
vote_3409,factor_197,item_6,score_3,"",draft
vote_3644,factor_770,item_6,score_3,"",draft
vote_3645,factor_772,item_6,score_1,"",draft
vote_3646,factor_773,item_6,score_3,"",draft
vote_1175,factor_461,item_1,score_3,,valid
vote_3647,factor_774,item_6,score_3,"",draft
vote_3648,factor_620,item_6,score_3,"",draft
vote_3649,factor_622,item_6,score_3,"",draft
vote_3650,factor_623,item_6,score_3,"",draft
vote_3651,factor_624,item_6,score_3,"",draft
vote_3652,factor_626,item_6,score_3,"",draft
vote_3653,factor_606,item_6,score_3,"",draft
vote_3654,factor_607,item_6,score_3,"",draft
vote_3655,factor_608,item_6,score_3,"",draft
vote_3656,factor_609,item_6,score_3,"",draft
vote_3657,factor_611,item_6,score_3,"",draft
vote_3658,factor_612,item_6,score_3,"",draft
vote_3659,factor_613,item_6,score_3,"",draft
vote_1176,factor_465,item_1,score_3,,valid
vote_3660,factor_614,item_6,score_3,"",draft
vote_4621,factor_867,item_1,score_3,"",draft
vote_4622,factor_868,item_1,score_3,"",draft
vote_4623,factor_869,item_1,score_3,"",draft
vote_4624,factor_870,item_1,score_3,"",draft
vote_4625,factor_871,item_1,score_1,"",draft
vote_4626,factor_872,item_1,score_3,"",draft
vote_4724,factor_452,item_6,score_3,"",draft
vote_1177,factor_464,item_1,score_3,,valid
vote_1178,factor_463,item_1,score_3,,valid
vote_1179,factor_462,item_1,score_3,,valid
vote_1180,factor_472,item_1,score_3,,valid
vote_1182,factor_473,item_1,score_3,,valid
vote_3410,factor_205,item_6,score_3,"",draft
vote_3411,factor_206,item_6,score_3,"",draft
vote_3412,factor_207,item_6,score_3,"",draft
vote_3413,factor_208,item_6,score_3,"",draft
vote_3414,factor_210,item_6,score_3,"",draft
vote_3415,factor_211,item_6,score_3,"",draft
vote_3416,factor_212,item_6,score_3,"",draft
vote_3417,factor_213,item_6,score_3,"",draft
vote_3418,factor_214,item_6,score_3,"",draft
vote_3661,factor_603,item_6,score_3,"",draft
vote_63,factor_914,item_2,score_3,,valid
vote_3662,factor_604,item_6,score_3,"",draft
vote_3828,factor_909,item_7,score_3,"",draft
vote_3829,factor_910,item_7,score_1,"",draft
vote_3830,factor_911,item_7,score_1,"",draft
vote_3831,factor_912,item_7,score_3,"",draft
vote_3832,factor_914,item_7,score_3,"",draft
vote_3833,factor_915,item_7,score_3,"",draft
vote_3834,factor_916,item_7,score_3,"",draft
vote_3835,factor_917,item_7,score_3,"",draft
vote_3836,factor_918,item_7,score_3,"",draft
vote_3837,factor_919,item_7,score_3,"",draft
vote_3838,factor_932,item_7,score_1,"",draft
vote_3839,factor_933,item_7,score_1,"",draft
vote_3840,factor_934,item_7,score_3,"",draft
vote_64,factor_915,item_2,score_1,,valid
vote_65,factor_916,item_2,score_3,,valid
vote_3841,factor_935,item_7,score_3,"",draft
vote_3842,factor_652,item_7,score_2,"",draft
vote_3843,factor_653,item_7,score_2,"",draft
vote_3844,factor_654,item_7,score_2,"",draft
vote_3845,factor_655,item_7,score_2,"",draft
vote_4627,factor_439,item_6,score_3,"",draft
vote_4628,factor_440,item_6,score_3,"",draft
vote_66,factor_917,item_2,score_3,,valid
vote_4629,factor_441,item_6,score_3,"",draft
vote_4630,factor_442,item_6,score_3,"",draft
vote_4631,factor_824,item_6,score_3,"",draft
vote_4632,factor_825,item_6,score_3,"",draft
vote_4633,factor_826,item_6,score_3,"",draft
vote_4634,factor_827,item_6,score_3,"",draft
vote_4635,factor_828,item_6,score_3,"",draft
vote_4636,factor_830,item_6,score_3,"",draft
vote_4637,factor_831,item_6,score_3,"",draft
vote_4638,factor_447,item_6,score_3,Versions of all objects are kept in SAP,draft
vote_4639,factor_448,item_6,score_3,Versions of all objects are kept in SAP,draft
vote_4640,factor_510,item_6,score_3,Versions of all objects are kept in SAP,draft
vote_4725,factor_429,item_6,score_3,"",draft
vote_67,factor_918,item_2,score_3,,valid
vote_68,factor_732,item_2,score_1,,valid
vote_69,factor_730,item_2,score_3,,valid
vote_70,factor_731,item_2,score_3,,valid
vote_3419,factor_138,item_6,score_3,"",draft
vote_3663,factor_508,item_6,score_3,"",draft
vote_3664,factor_530,item_6,score_3,"",draft
vote_71,factor_733,item_2,score_1,,valid
vote_3665,factor_261,item_6,score_3,"",draft
vote_72,factor_664,item_2,score_3,,valid
vote_3846,factor_657,item_7,score_2,"",draft
vote_3847,factor_658,item_7,score_2,"",draft
vote_3848,factor_660,item_7,score_2,"",draft
vote_3849,factor_661,item_7,score_2,"",draft
vote_3850,factor_662,item_7,score_2,"",draft
vote_4726,factor_545,item_6,score_3,"",draft
vote_73,factor_665,item_2,score_3,,valid
vote_4727,factor_546,item_6,score_3,"",draft
vote_4728,factor_547,item_6,score_3,"",draft
vote_4729,factor_549,item_6,score_3,"",draft
vote_3856,factor_664,item_7,score_2,"",draft
vote_3857,factor_665,item_7,score_2,"",draft
vote_3858,factor_667,item_7,score_2,"",draft
vote_3861,factor_730,item_7,score_3,"",draft
vote_3862,factor_731,item_7,score_1,"",draft
vote_3863,factor_732,item_7,score_1,"",draft
vote_3864,factor_733,item_7,score_3,"",draft
vote_3865,factor_670,item_7,score_2,"",draft
vote_3866,factor_671,item_7,score_2,"",draft
vote_3867,factor_672,item_7,score_2,"",draft
vote_3868,factor_673,item_7,score_2,"",draft
vote_3869,factor_674,item_7,score_2,"",draft
vote_3870,factor_675,item_7,score_2,"",draft
vote_3871,factor_678,item_7,score_3,"",draft
vote_3872,factor_679,item_7,score_2,"",draft
vote_3873,factor_680,item_7,score_3,"",draft
vote_3874,factor_936,item_7,score_2,"",draft
vote_3875,factor_937,item_7,score_2,"",draft
vote_3876,factor_938,item_7,score_2,"",draft
vote_3877,factor_736,item_7,score_2,"",draft
vote_3878,factor_737,item_7,score_2,"",draft
vote_3879,factor_738,item_7,score_2,"",draft
vote_3880,factor_739,item_7,score_2,"",draft
vote_3881,factor_740,item_7,score_2,"",draft
vote_4651,factor_936,item_6,score_3,"",draft
vote_4652,factor_937,item_6,score_3,"",draft
vote_4653,factor_938,item_6,score_3,"",draft
vote_4654,factor_789,item_6,score_2,"",draft
vote_4655,factor_790,item_6,score_2,"",draft
vote_4656,factor_791,item_6,score_2,"",draft
vote_4657,factor_792,item_6,score_2,"",draft
vote_4658,factor_793,item_6,score_2,"",draft
vote_4659,factor_794,item_6,score_2,"",draft
vote_74,factor_668,item_2,score_3,,valid
vote_75,factor_667,item_2,score_3,,valid
vote_77,factor_678,item_2,score_3,,valid
vote_78,factor_680,item_2,score_1,,valid
vote_79,factor_679,item_2,score_1,,valid
vote_81,factor_657,item_2,score_3,,valid
vote_3420,factor_120,item_6,score_3,"",draft
vote_3421,factor_123,item_6,score_3,"",draft
vote_3422,factor_124,item_6,score_3,"",draft
vote_3666,factor_262,item_6,score_3,"",draft
vote_3667,factor_263,item_6,score_3,"",draft
vote_3668,factor_264,item_6,score_3,"",draft
vote_3882,factor_742,item_7,score_2,"",draft
vote_3883,factor_743,item_7,score_2,"",draft
vote_3884,factor_744,item_7,score_2,"",draft
vote_3885,factor_745,item_7,score_2,"",draft
vote_3886,factor_746,item_7,score_2,"",draft
vote_82,factor_658,item_2,score_3,,valid
vote_4015,factor_120,item_7,score_3,"",draft
vote_4016,factor_121,item_7,score_3,"",draft
vote_4017,factor_123,item_7,score_3,"",draft
vote_4018,factor_124,item_7,score_3,"",draft
vote_4019,factor_126,item_7,score_3,"",draft
vote_4020,factor_127,item_7,score_3,"",draft
vote_4021,factor_129,item_7,score_3,"",draft
vote_4022,factor_130,item_7,score_3,"",draft
vote_84,factor_660,item_2,score_3,,valid
vote_85,factor_661,item_2,score_1,,valid
vote_4023,factor_132,item_7,score_3,"",draft
vote_4024,factor_1051,item_7,score_3,"",draft
vote_4148,factor_5,item_7,score_1,"",draft
vote_86,factor_662,item_2,score_3,,valid
vote_4149,factor_6,item_7,score_1,"",draft
vote_4150,factor_7,item_7,score_1,"",draft
vote_87,factor_652,item_2,score_3,,valid
vote_4151,factor_8,item_7,score_1,"",draft
vote_4152,factor_9,item_7,score_1,"",draft
vote_4153,factor_10,item_7,score_1,"",draft
vote_4154,factor_12,item_7,score_3,"",draft
vote_4155,factor_13,item_7,score_3,"",draft
vote_4660,factor_453,item_6,score_3,"",valid
vote_4661,factor_456,item_6,score_3,"",valid
vote_4662,factor_457,item_6,score_3,"",valid
